Fecha,BrilloSolar,Precipitacion,temperaturaMedia,temperaturaMinima,temperaturaMaxima,AmplitudTermica
2018-05-02,3.9,37,18.65,16.2,25.2,9
2018-05-03,3.9,5.2,18.9,16.4,26,9.6
2018-05-04,4.8,20.6,17.7,15.6,23.2,7.6
2018-05-05,6,0.5,18.8,16.2,22.6,6.4
2018-05-06,0.5,17.8,19.4,17,24.6,7.6
2018-05-07,1.2,2,16.65,15.2,18.6,3.4
2018-05-08,0.5,3.5,17.2,15.6,18.4,2.8
2018-05-09,2.6,7.2,17.15,15,20,5
2018-05-10,2.1,1.2,16.45,14.8,19.4,4.6
2018-05-11,5.1,3.7,19.15,17.6,23,5.4
2018-05-12,3,4.8,17.5,15.6,23.2,7.6
2018-05-13,0,17.7,16.55,15.6,19,3.4
2018-05-14,3.4,2.6,16.7,15.6,19.8,4.2
2018-05-15,6.9,0.5,18.55,16.4,24.2,7.8
2018-05-16,4.4,0,18.6,14.6,25,10.4
2018-05-17,3.4,0,18.65,15.4,23.6,8.2
2018-05-18,1.7,0,17.4,16.2,19.8,3.6
2018-05-19,4.9,2,18.05,14.8,23,8.2
2018-05-20,0.1,5,18.1333333333333,16,21.2,5.2
2018-05-21,0.6,10,16.6,15,18.8,3.8
2018-05-22,5.4,0.5,17.5333333333333,14,21,7
2018-05-23,1.8,1.6,17.2666666666667,15.8,18.8,3
2018-05-24,3.9,9.6,17.4,15,22.2,7.2
2018-05-25,2.9,1.6,17.25,16.2,18.8,2.6
2018-05-26,2.9,16,17.3,15,19,4
2018-05-27,2.6,23.3,17.95,16,23.4,7.4
2018-05-28,0.2,14.2,16.9,15.2,20.6,5.4
2018-05-29,3.2,0.7,18.05,13.4,22.8,9.4
2018-05-30,2.1,22.6,18,16,23.4,7.4
2018-05-31,6,0,18.8,16,23.2,7.2
2018-06-01,1.6,3.2,18.65,16.8,23,6.2
2018-06-02,4.7,0.7,18.6,15.2,23.2,8
2018-06-03,3.5,1,20.45,18.6,25.2,6.6
2018-06-04,3.2,7.6,19,17.2,23.6,6.4
2018-06-05,1.9,8.4,16.75,15.2,19.8,4.6
2018-06-06,6.6,0,18.35,15.6,23.8,8.2
2018-06-07,7.3,0,20.35,16,25,9
2018-06-08,5.1,0.1,19.45,17.6,24.2,6.6
2018-06-09,7,4.1,18.55,16.6,23.6,7
2018-06-10,3,3,19,17.2,24,6.8
2018-06-11,3.9,1.5,18.8,16.8,23.6,6.8
2018-06-12,4.9,0,19.55,15.8,24,8.2
2018-06-13,3.5,0,19.6,14.4,22.8,8.4
2018-06-14,5.3,0.6,19.5,17.6,23.2,5.6
2018-06-15,5.9,0,19.15,15.4,22.8,7.4
2018-06-16,6.3,0,20.8,14.8,25.2,10.4
2018-06-17,5,0,18.85,14.8,25,10.2
2018-06-18,5.2,0,18.8,14,24,10
2018-06-19,7.7,0,18.65,14.2,24.4,10.2
2018-06-20,5.5,2,18.1,14.4,20.8,6.4
2018-06-21,6.1,0,18.3,16.4,23.2,6.8
2018-06-22,7.6,0.6,17.95,14.2,24,9.8
2018-06-23,4.2,0,17.6,14,23.6,9.6
2018-06-24,3.2,0,16.4,15,19.8,4.8
2018-06-25,4.4,0,17.75,15.2,23.4,8.2
2018-06-26,4.3,0,18.1,15.8,22.6,6.8
2018-06-27,4.9,3.6,17.55,13.8,22,8.2
2018-06-28,2.4,11.4,18,15.6,22,6.4
2018-06-29,3.7,1.2,17.95,15.4,22.8,7.4
2018-06-30,2.5,4.3,18.1,14.8,21.2,6.4
2018-07-01,4.4,25.8,16.45,13.8,22.4,8.6
2018-07-02,8.6,0,16.7,12.8,22.4,9.6
2018-07-03,4.9,0,17.1,14.6,23.4,8.8
2018-07-04,7.9,0,19.75,15.4,24.8,9.4
2018-07-05,4,0,20.15,16.8,24.6,7.8
2018-07-06,3.8,0,17.95,13.6,23,9.4
2018-07-07,3.8,0,18.15,15.2,21,5.8
2018-07-08,7.7,0,20.35,14.6,25.2,10.6
2018-07-09,7.9,0,20.4,16.8,25.2,8.4
2018-07-10,8.3,0,19.8,13.4,25.8,12.4
2018-07-11,4.3,0,19.45,15.4,25.2,9.8
2018-07-12,8.4,0,20.25,13.8,26.4,12.6
2018-07-13,5.5,0,20.6,15.2,25.2,10
2018-07-14,8.9,0,19.65,16.2,23.6,7.4
2018-07-15,7.3,0,20.25,18.2,25.4,7.2
2018-07-16,9.7,0,19.1,17,24.6,7.6
2018-07-17,4.8,0,19.5,16,25.6,9.6
2018-07-18,8.7,0,19.2,15.2,26.4,11.2
2018-07-19,5.5,0,19.4,17.4,25.4,8
2018-07-20,5.6,0,20.7,18.2,26.2,8
2018-07-21,3.3,0.5,19.15,17,25,8
2018-07-22,4.9,0,19.65,16.4,25.4,9
2018-07-23,6.2,0,19,14.8,24.8,10
2018-07-24,3.2,2.5,18.35,16.4,23.4,7
2018-07-25,8,0,19.65,14.4,25,10.6
2018-07-26,5.6,4,18.25,15.6,25.4,9.8
2018-07-27,1.5,1.5,17.9,14.8,22.4,7.6
2018-07-28,5.9,4.5,17.8,14.8,23.2,8.4
2018-07-29,1.8,1.3,17.35,15.2,20.6,5.4
2018-07-30,0.3,25.5,16.35,15.2,19.2,4
2018-07-31,2,9.5,16.15,14.2,20,5.8
2018-08-01,5.9,24,17.05,13.6,23.4,9.8
2018-08-02,7.6,0,19.8,15,25,10
2018-08-03,6,1,17.25,13,22,9
2018-08-04,4,1,17.65,15.4,20.8,5.4
2018-08-05,6.1,0,18.85,15.6,23,7.4
2018-08-06,9.8,0,21.15,15.4,26.8,11.4
2018-08-07,7.6,0,20.15,16.4,25.4,9
2018-08-08,9.7,0,21.1,19.2,25.2,6
2018-08-09,8.1,0,20.45,18.2,26,7.8
2018-08-10,10,0,19.4,16.2,23.8,7.6
2018-08-11,10.1,0,21.05,19.4,25.6,6.2
2018-08-12,7.5,0,19.65,17.4,23.6,6.2
2018-08-13,3.7,0,19.05,14.8,23.4,8.6
2018-08-14,4.8,5,16.9,15.6,18,2.4
2018-08-15,7.2,0,18.9,14.8,23.6,8.8
2018-08-16,10.6,0,20.75,14.6,26,11.4
2018-08-17,7.8,0,20.55,15.8,25.6,9.8
2018-08-18,5,0,19.45,16.6,24,7.4
2018-08-19,6.2,0,20.5,16.8,24.4,7.6
2018-08-20,8.2,0,21.15,16,26.2,10.2
2018-08-21,8.1,0,20.4,16.6,23.8,7.2
2018-08-22,10.2,0,21.35,20.2,24.4,4.2
2018-08-23,6.8,0,20.1,16.4,26,9.6
2018-08-24,9.3,0,20.5,16.8,26.4,9.6
2018-08-25,8.7,0,20,15.4,25.4,10
2018-08-26,7.7,0,20.4,17.2,24.4,7.2
2018-08-27,7,0,20.95,18.4,25,6.6
2018-08-28,4.3,0,21.05,17.8,25.6,7.8
2018-08-29,3.1,0,20.05,15.6,25,9.4
2018-08-30,4,0,19.4,16.2,24.6,8.4
2018-08-31,5.4,0,20.2,17.8,24.2,6.4
2018-09-01,4.8,0,19.9,17.2,24.4,7.2
2018-09-02,3.5,25.2,18.15,15.4,25.8,10.4
2018-09-03,5.2,0,18.7,15,24.2,9.2
2018-09-04,5.1,0,20.15,15.8,24.8,9
2018-09-05,4.7,0,19.2,16.2,25,8.8
2018-09-06,5.9,0,19.5,14,24,10
2018-09-07,4,0,19,16.4,23.6,7.2
2018-09-08,7.9,0,19.9,17.2,22,4.8
2018-09-09,5,0,20.4,18.2,24.2,6
2018-09-10,3.2,0,21.5,20,23.6,3.6
2018-09-11,4.3,0,20.05,16.4,25,8.6
2018-09-12,1.3,2.4,17.5,15.2,23.6,8.4
2018-09-13,0.9,12.9,16.45,14.8,20.2,5.4
2018-09-14,0.1,32,16.5,14.8,20,5.2
2018-09-15,0,19,17.05,16.2,19.6,3.4
2018-09-16,1.5,1.5,16.45,14.8,21,6.2
2018-09-17,8.2,0,19.05,15.6,25,9.4
2018-09-18,3.2,0,19.45,16.6,26,9.4
2018-09-19,6.9,0,20.65,15.2,25.8,10.6
2018-09-20,2.6,0,19.95,13.2,27.4,14.2
2018-09-21,4.9,0,20.75,19.2,24.8,5.6
2018-09-22,6.9,0,20.85,15.6,27,11.4
2018-09-23,2.8,0,21.15,18.6,25.6,7
2018-09-24,2.4,0,21,17,25,8
2018-09-25,2.3,0,19.6,16.8,25.2,8.4
2018-09-26,4.1,2,19.05,16.8,25,8.2
2018-09-27,4,7,18.75,15.8,23.2,7.4
2018-09-28,5.3,0.5,19.4,15.6,25.6,10
2018-09-29,8.6,17,21.45,16.6,26,9.4
2018-09-30,7.4,0,19.9,14.6,25.4,10.8
2018-10-01,7,0,21.25,17,25.6,8.6
2018-10-02,5.9,20.7,23.45,16.8,27,10.2
2018-10-03,6.4,4,18.6,15,26.2,11.2
2018-10-04,4.4,13,18.4,15,24.2,9.2
2018-10-05,3.9,9.3,17.3,14.8,22,7.2
2018-10-06,0,0,18.2,14.2,24.2,10
2018-10-07,5.2,32,18.85,15.8,23.6,7.8
2018-10-08,1.3,2,16.75,14.4,22.2,7.8
2018-10-09,2.6,61.6,17.05,14.4,21,6.6
2018-10-10,5.5,5.5,17.6,14.8,23.2,8.4
2018-10-11,0.4,2,16.5,14,21.2,7.2
2018-10-12,5.1,3.5,18.2,15.6,23.2,7.6
2018-10-13,2.7,0,17.45,15.4,22,6.6
2018-10-14,8.3,0,18.1,16.4,22,5.6
2018-10-15,6.6,0,19.5,15,25.8,10.8
2018-10-16,2.4,1,18.2,16,24.6,8.6
2018-10-17,2.6,0,18.35,16.8,23,6.2
2018-10-18,3.5,1.5,17.9,14.2,23,8.8
2018-10-19,3.5,10,18.95,17,24,7
2018-10-20,1.7,3.8,18.6,16.6,23,6.4
2018-10-21,2.6,8.7,17.65,15.6,23,7.4
2018-10-22,2.9,17.7,17.75,15.4,23.2,7.8
2018-10-23,3.1,20,18.25,15.8,23.2,7.4
2018-10-24,2,1.2,18.2,15.8,23,7.2
2018-10-25,2.1,4.4,18.1,15.6,23.6,8
2018-10-26,6,0,18.7,17,23.4,6.4
2018-10-27,2.7,2.5,18.2,16.2,23,6.8
2018-10-28,5,0,18.7,16.4,25,8.6
2018-10-29,0.9,4.8,17.35,16.2,20,3.8
2018-10-30,2.6,3,18.1,16.2,21.8,5.6
2018-10-31,4.8,1,18.7,17.6,22,4.4
2018-11-01,3.6,0.5,19.1,17.4,24,6.6
2018-11-02,4.6,8,18.35,14.4,25,10.6
2018-11-03,0.4,34.5,16.9,15.6,20,4.4
2018-11-04,2.5,16,18.3,16.6,21,4.4
2018-11-05,1.5,7,16.85,15.4,20,4.6
2018-11-06,7.3,5,19.1,15,24.2,9.2
2018-11-07,3.3,0,19.6,17.4,23,5.6
2018-11-08,4.1,19,18.55,16.4,24,7.6
2018-11-09,0.7,47,17.45,16.2,21.2,5
2018-11-10,4.4,0,19,16.6,23.4,6.8
2018-11-11,0.9,10.2,18.75,17.6,20.2,2.6
2018-11-12,0.8,0.7,19.15,17.8,20.8,3
2018-11-13,2.9,0.6,18.9,16,23.2,7.2
2018-11-14,4,4,17.35,16.6,19.6,3
2018-11-15,4,0.5,17.85,14.6,22,7.4
2018-11-16,0.8,0,18.2,15.4,21,5.6
2018-11-17,3.3,5,18.75,16.8,23.4,6.6
2018-11-18,4.7,66.6,18.4,16.4,24.4,8
2018-11-19,3.2,1.2,17.65,15.6,23,7.4
2018-11-20,6.3,18,18.95,15,22.8,7.8
2018-11-21,1.8,4,17.85,15.8,22,6.2
2018-11-22,4.7,4,19.45,17,23.6,6.6
2018-11-23,2.5,0,18.35,17.2,20.2,3
2018-11-24,1.7,5,18.75,17,23.6,6.6
2018-11-25,2.7,47,18.45,14.4,24.6,10.2
2018-11-26,0.1,49.2,17.3,16,20,4
2018-11-27,1.3,12,16.85,15,20.4,5.4
2018-11-28,1.3,1,17.25,15.6,20.6,5
2018-11-29,2,25.5,17.7,15.6,20,4.4
2018-11-30,0.6,19.2,17.2,15.8,20.8,5
2018-12-01,3,35.8,17,15.2,22.4,7.2
2018-12-02,2.1,36,17.85,16.2,22.8,6.6
2018-12-03,3.8,7.7,17,14.8,23.2,8.4
2018-12-04,4.1,4,17.5,15,23,8
2018-12-05,0.6,13,16.55,15,20,5
2018-12-06,4.3,0,17.5,14.8,23.2,8.4
2018-12-07,3.4,0,18,14.8,21.6,6.8
2018-12-08,2.9,0,18.6,15.4,20.6,5.2
2018-12-09,5.2,0,17.25,14.6,23.6,9
2018-12-10,6,0,19.7,16.4,24,7.6
2018-12-11,2.8,1.3,17.95,15,22.4,7.4
2018-12-12,2.4,0,19.9,15,25.4,10.4
2018-12-13,1.3,4.6,17.8,15.6,20,4.4
2018-12-14,0,1.9,18.05,15.8,21.2,5.4
2018-12-15,5.1,0,18.2,14.4,23.6,9.2
2018-12-16,4,0,21.4666666666667,13.6,25.4,11.8
2018-12-17,5.5,0,19.6,14,24.8,10.8
2018-12-18,2.4,1.2,18.8,16.4,24,7.6
2018-12-19,1.8,0,18.35,15.6,22.6,7
2018-12-20,1.2,0.5,18.7,16.8,23,6.2
2018-12-21,1.8,0.4,17.35,12.8,22.2,9.4
2018-12-22,0,0,18.4,15.4,23.4,8
2018-12-23,2.7,0,19.5,13,25.4,12.4
2018-12-24,3.5,0,20.55,17.8,26,8.2
2018-12-25,2.1,0,19.7,15.4,25.8,10.4
2018-12-26,4.5,0,19.75,14.4,25,10.6
2018-12-27,4,0,20.15,16.2,24.4,8.2
2018-12-28,5.6,0,20.15,14.2,26,11.8
2018-12-29,3.6,0,19.9,15.4,25.4,10
2018-12-30,3.6,0,20.55,15.4,26,10.6
2018-12-31,8,0,20.85,16.6,25.6,9
2019-01-01,9.6,0,22,18.8,26,7.2
2019-01-02,10.2,0,21.75,17.6,26.6,9
2019-01-03,7.6,0,20.35,14.2,26.4,12.2
2019-01-04,10.2,0,21.45,15.6,27,11.4
2019-01-05,8.8,0,20.6,16.8,28,11.2
2019-01-06,6.3,25,18.4,15.8,26,10.2
2019-01-07,1.1,3.9,16.6,14.6,20.2,5.6
2019-01-08,4,46.3,17,14,22,8
2019-01-09,0,2.1,16.6,13.6,20,6.4
2019-01-10,2.9,6.3,17,14,22.2,8.2
2019-01-11,4.8,0.2,17.65,13.2,23.4,10.2
2019-01-12,5.7,22,17.7,14.2,23.8,9.6
2019-01-13,1.4,6.5,17.5,15.6,21.2,5.6
2019-01-14,0.5,0.6,18.5333333333333,15.6,20,4.4
2019-01-15,7.7,9,18.4,14,23.2,9.2
2019-01-16,3.7,0,18.45,15.2,21.8,6.6
2019-01-17,7.7,0.8,17.6,15,21.4,6.4
2019-01-18,3.3,0,18.55,15.4,21.6,6.2
2019-01-19,6.4,0,20.55,16.6,26,9.4
2019-01-20,3.4,6.2,18.9,16.8,22,5.2
2019-01-21,7.5,0,21.4,18.2,24.6,6.4
2019-01-22,9.9,0,21.55,16.6,27.2,10.6
2019-01-23,9.3,0,21.15,17.4,26.8,9.4
2019-01-24,7.6,0,20.2,16.4,25.6,9.2
2019-01-25,6.6,1,18.75,14.8,24.6,9.8
2019-01-26,10.5,0,20.9,14.4,27.2,12.8
2019-01-27,6.5,0,20.5,16,26.8,10.8
2019-01-28,2.8,12.5,17.9,15.8,23.4,7.6
2019-01-29,3.5,0,16.2,14.6,20.2,5.6
2019-01-30,2.4,4,18.85,16.4,22.6,6.2
2019-01-31,1.6,4,17.9,15.6,20,4.4
2019-02-01,0,11,17.1,16,20,4
2019-02-02,5.9,0,19,13,24.2,11.2
2019-02-03,0,0,18.7,16.2,24.6,8.4
2019-02-04,2.8,0,18.85,16.4,21.8,5.4
2019-02-05,4.7,0,19.75,16.4,22.2,5.8
2019-02-06,3.7,4.2,19.25,16,25.4,9.4
2019-02-07,5.2,0.5,19.05,15.4,23.2,7.8
2019-02-08,0.4,2,17.95,15.8,21.2,5.4
2019-02-09,3.1,1,18.2,15.4,21.8,6.4
2019-02-10,2.3,1.5,18.4,16.4,21.2,4.8
2019-02-11,4.4,2.5,18.55,16.2,22,5.8
2019-02-12,3.2,0,19.55,16,22.2,6.2
2019-02-13,8.4,0,20.1,15,24.6,9.6
2019-02-14,5.1,0,19.3,15,24.6,9.6
2019-02-15,7.7,10,18.95,15.8,26.4,10.6
2019-02-16,6.2,3,19.25,17,25.2,8.2
2019-02-17,4.7,4.4,19.95,17.8,24.8,7
2019-02-18,2.4,3.2,19.55,16.8,22.2,5.4
2019-02-19,0.2,4.5,17.45,16.8,19.2,2.4
2019-02-20,3.2,37.5,18.05,15,22.8,7.8
2019-02-21,3.9,0.5,18.5,16,21.6,5.6
2019-02-22,8.4,0,19.4,15.4,26.6,11.2
2019-02-23,4.8,20,18.6,15,25.4,10.4
2019-02-24,2.2,6.6,17.25,15.2,21,5.8
2019-02-25,5.1,73,17.7,15,23.8,8.8
2019-02-26,1.7,3.8,19,15.6,24.8,9.2
2019-02-27,0.3,0,17.45,15,19.6,4.6
2019-02-28,5,2.6,21.4666666666667,15.6,24.4,8.8
2019-03-01,3.8,2.3,18.15,16.2,20.4,4.2
2019-03-02,3.2,0,18,13.8,19.8,6
2019-03-03,2.8,2.8,18.55,16,21,5
2019-03-04,4.1,0.6,17.8,15.4,23.8,8.4
2019-03-05,1.9,6,19,15.4,23,7.6
2019-03-06,4,1,20.15,16.2,25.6,9.4
2019-03-07,1,1.6,19.35,15.4,24.4,9
2019-03-08,6,0,19.85,15.6,24.2,8.6
2019-03-09,6.8,0,21.4,16.2,26.2,10
2019-03-10,1.2,0,19.5,15.6,24.4,8.8
2019-03-11,1.7,4.3,18.8,17,21,4
2019-03-12,2,0,19.1,14.8,23.2,8.4
2019-03-13,4.2,0.6,19.7,17.6,25.2,7.6
2019-03-14,0.7,4.7,18,15.8,19,3.2
2019-03-15,1.8,0,19.45,15.8,22.4,6.6
2019-03-16,6,5,19.7,15.6,25.6,10
2019-03-17,1.2,0,19.65,16.8,24.2,7.4
2019-03-18,3.3,42.2,19.3,15.6,24,8.4
2019-03-19,0,23,15.8,14.6,17.6,3
2019-03-20,1.3,5,17.7,14.6,23,8.4
2019-03-21,2.2,33.2,17.5,14,21.6,7.6
2019-03-22,0,3.2,16.65,14.4,21,6.6
2019-03-23,3,2.2,18.2,14.8,23.6,8.8
2019-03-24,0.7,4,17.35,16.2,20,3.8
2019-03-25,3,6.3,18.65,15.8,24,8.2
2019-03-26,4.8,10.5,19.1,14.4,25.2,10.8
2019-03-27,3.2,0,20,14.8,26,11.2
2019-03-28,3.4,9.3,18.95,16.2,26,9.8
2019-03-29,1.1,1.5,17.7,16,19.2,3.2
2019-03-30,1.8,0,18.15,15.2,22.6,7.4
2019-03-31,2.4,0.5,19.9,16.8,23.2,6.4
2019-04-01,1,45.5,17.5,16.4,20,3.6
2019-04-02,1.4,0.6,17.85,15.8,19.6,3.8
2019-04-03,0.8,4,17.3,15,22.6,7.6
2019-04-04,0.3,18,17.3,15.8,18.6,2.8
2019-04-05,4.1,45,18.9,15.4,24.6,9.2
2019-04-06,0,0.5,18.5,15.4,23.8,8.4
2019-04-07,2.3,1.2,18.3,16.8,20.4,3.6
2019-04-08,3.4,2.3,16.85,14.2,19.6,5.4
2019-04-09,5.8,3,19,15.4,24.6,9.2
2019-04-10,2.1,3.8,17.95,16.6,19.6,3
2019-04-11,3.6,11.6,18,15.4,25,9.6
2019-04-12,4.9,0,19.8,16,25.2,9.2
2019-04-13,0,0,19.1,16.6,24.2,7.6
2019-04-14,0,13,19.8,15.6,26,10.4
2019-04-15,0.2,0.8,17.8,15.8,21.4,5.6
2019-04-16,5.7,0,19.25,15,25.6,10.6
2019-04-17,1.2,0,18.15,16,22.2,6.2
2019-04-18,1.8,5,17.3,16.6,18.4,1.8
2019-04-19,0.9,13,16.45,15.6,19,3.4
2019-04-20,1.7,9,18.15,16.2,22.8,6.6
2019-04-21,0.4,26,16.9,16,19.6,3.6
2019-04-22,0.2,29,18,16.4,20.8,4.4
2019-04-23,4.6,23.2,18.25,13.8,23.2,9.4
2019-04-24,2.8,0,17.35,14.6,20,5.4
2019-04-25,4.1,5,18.75,15.2,23.8,8.6
2019-04-26,3.5,3.7,18.8,15.6,22,6.4
2019-04-27,2.9,0.7,18.2,16.2,22.6,6.4
2019-04-28,1.1,0,19,16.4,24.4,8
2019-04-29,0.5,0,19.9,18.2,24.2,6
2019-04-30,0,0,19.7,16.4,24,7.6
2019-05-01,10.2,0,21.35,14.6,26.4,11.8
2019-05-02,5.9,0,20.5,17.8,25.8,8
2019-05-03,1,0,19.2,15.8,23.8,8
2019-05-04,5.8,1.9,18.5,14.8,24.8,10
2019-05-05,5.6,1,20.3,15.6,26,10.4
2019-05-06,2.8,0,19.45,16.4,23,6.6
2019-05-07,3.5,0,19.2,17,22.6,5.6
2019-05-08,1.3,1.5,18.5,16.4,20,3.6
2019-05-09,0.3,33.6,16.45,16.2,17.2,1
2019-05-10,1,0.7,17.6,15.2,22,6.8
2019-05-11,5.8,0,17.95,14.8,23,8.2
2019-05-12,0,10.4,17.95,14.2,23.2,9
2019-05-13,2.9,1.5,17.85,15,22.4,7.4
2019-05-14,0.8,0,18.8,16.8,23.6,6.8
2019-05-15,2.1,35,17.8,15.8,23.4,7.6
2019-05-16,2.9,80,17.5,15,23,8
2019-05-17,0,35.5,16.75,16,18.6,2.6
2019-05-18,0,9,16.8,15.2,19.2,4
2019-05-19,0.6,9,17.15,16.2,20,3.8
2019-05-20,2.2,8.5,17.85,14.4,24.2,9.8
2019-05-21,4.2,3.3,17.8,16,19.6,3.6
2019-05-22,6.5,0.5,18.75,15.6,23.8,8.2
2019-05-23,0.1,41.5,16,15.2,17.6,2.4
2019-05-24,4.7,1,18.25,15,23.2,8.2
2019-05-25,0.2,22.5,17.45,16.6,19.2,2.6
2019-05-26,0.6,0.1,17.65,14.6,20.4,5.8
2019-05-27,3.6,0.6,18.1,14,22,8
2019-05-28,0.4,26.6,16.5,15,17.8,2.8
2019-05-29,3.3,3.5,17.7,15,22.2,7.2
2019-05-30,0.2,46.2,17,15.2,18.8,3.6
2019-05-31,3,33,17.15,14.8,20.6,5.8
2019-06-01,0.4,8,17.15,16.4,19,2.6
2019-06-02,5,7.4,17.65,14.4,23,8.6
2019-06-03,3,0,18.7,15,24.2,9.2
2019-06-04,5.8,0,19.45,15.8,24,8.2
2019-06-05,8.1,0,20.1,17.8,25.4,7.6
2019-06-06,2.3,37.5,18.1,16.2,22.2,6
2019-06-07,0.1,4,16.9,16,19.4,3.4
2019-06-08,4,0,18.05,13.4,21.6,8.2
2019-06-09,3,0,17.7,15.4,20.2,4.8
2019-06-10,5.2,5.2,17.1,15,23,8
2019-06-11,1.3,0,17.45,15.8,21.8,6
2019-06-12,3.7,3.4,18.25,16.2,22.4,6.2
2019-06-13,3.8,1,18.4,14.2,22.6,8.4
2019-06-14,4.1,13,18.3,16.6,23.4,6.8
2019-06-15,3.7,4.9,18.2,16.4,23,6.6
2019-06-16,2.4,0,18.6,17,19.6,2.6
2019-06-17,7.3,0,20.8,16.4,26.8,10.4
2019-06-18,8.1,0,21.1,17.8,26.2,8.4
2019-06-19,2.5,0,20,16.4,24.8,8.4
2019-06-20,7,0,20.25,16.4,24.2,7.8
2019-06-21,3,0,20.15,17,23.6,6.6
2019-06-22,5.3,0,20.65,16,26.2,10.2
2019-06-23,5.5,0,20.3,17.2,25.6,8.4
2019-06-24,0,0,19.35,16.2,23.6,7.4
2019-06-25,5.1,0,19.65,16.4,25.8,9.4
2019-06-26,8.6,0,20.25,14.8,26.2,11.4
2019-06-27,6.9,0,20.8,15.8,26.6,10.8
2019-06-28,6.9,0,21.15,17.4,24.8,7.4
2019-06-29,7.8,0,21.85,20.2,26.8,6.6
2019-06-30,4.6,2.7,17.75,15.8,23,7.2
2019-07-01,3.3,2,17.4,15.2,21.6,6.4
2019-07-02,4.6,0,17.85,14.4,24.2,9.8
2019-07-03,2.7,0,18.65,16.4,23,6.6
2019-07-04,4.7,6.5,18.9,15.4,25.6,10.2
2019-07-05,5.3,0,19.8,14.6,25.4,10.8
2019-07-06,9.7,0,21.15,18.8,26.2,7.4
2019-07-07,6.8,0,19.35,15,24,9
2019-07-08,5,0,18.15,15.4,22.8,7.4
2019-07-09,3.4,0,18.25,14.8,23.8,9
2019-07-10,6.4,0,17.85,14.2,22,7.8
2019-07-11,6.7,0,19,17.4,23.8,6.4
2019-07-12,4.9,6.8,17.8,15.4,25,9.6
2019-07-13,3.1,0,18,14.6,24.2,9.6
2019-07-14,4,2.4,18.15,15,22.8,7.8
2019-07-15,5,0,18.6,15.2,23.2,8
2019-07-16,4.9,0,19.9,13.4,24.6,11.2
2019-07-17,8.9,0,21.8,19,26.2,7.2
2019-07-18,8.1,0,20.95,19.2,25,5.8
2019-07-19,3.5,0,19.85,17.6,24.6,7
2019-07-20,2.9,0,21.25,18,25,7
2019-07-21,6.1,0,20.35,16.8,24.6,7.8
2019-07-22,2.8,2.2,18.8,16.4,24.2,7.8
2019-07-23,6.7,1,18.55,16.2,23.6,7.4
2019-07-24,3.2,0.5,19,16,25.2,9.2
2019-07-25,2.3,6.4,18,15.6,22.8,7.2
2019-07-26,5.4,0,19.25,15.6,25,9.4
2019-07-27,5.1,0,19.75,15.6,24.6,9
2019-07-28,1.6,0,18.55,15.4,24,8.6
2019-07-29,8.6,0,20.05,16.4,25.4,9
2019-07-30,6.4,0,19.55,15.4,23.6,8.2
2019-07-31,7.5,0,20.35,15.8,26,10.2
2019-08-01,4.8,0,20.15,16.6,23.6,7
2019-08-02,5.4,0,20.05,18,25.4,7.4
2019-08-03,4.6,2,19,17.6,19.6,2
2019-08-04,2.2,0,19.95,16.8,24.2,7.4
2019-08-05,9.9,0,19.15,13.8,25.6,11.8
2019-08-06,8.8,0,20.45,16.6,24.8,8.2
2019-08-07,10,0,20.7,15.8,25,9.2
2019-08-08,4.5,0,19.55,16.2,24,7.8
2019-08-09,0,0,19.65,15.2,25.4,10.2
2019-08-10,9.4,0,20.55,15.2,26.2,11
2019-08-11,5.8,0,21.05,17.6,25.8,8.2
2019-08-12,9.8,0,20.45,14.6,26.4,11.8
2019-08-13,1.9,0,19.8,17.2,24.4,7.2
2019-08-14,7.3,0,19.05,16.6,24.4,7.8
2019-08-15,4,0,20.05,17.6,25.4,7.8
2019-08-16,2,0,18.5,14,24.8,10.8
2019-08-17,2.1,0,17.95,14.2,22.4,8.2
2019-08-18,6.4,0,21,16.6,25.8,9.2
2019-08-19,3.7,0,20,14.8,24,9.2
2019-08-20,7,0,19.55,16,24.6,8.6
2019-08-21,9.9,0,18.8,15,25,10
2019-08-22,8.1,0,20.35,18.4,24.6,6.2
2019-08-23,10,0,20.55,15.2,26.2,11
2019-08-24,9.6,0,20.55,17.8,26.4,8.6
2019-08-25,8.5,0,21.5,19.6,26.8,7.2
2019-08-26,8.9,0,20.2,15.4,25.8,10.4
2019-08-27,0,0,21.9,18.2,27,8.8
2019-08-28,1.6,0,20.15,15.2,26.2,11
2019-08-29,7.2,0,21.5,19.2,26.6,7.4
2019-08-30,0,0,21.7,16,28,12
2019-08-31,0,0,20.85,16.2,27.2,11
2019-09-01,0,0,20.3,15.8,25,9.2
2019-09-02,0,0,21.3,18.6,27,8.4
2019-09-03,0,0,22,17.8,29.4,11.6
2019-09-04,5.6,0,21.5,15.6,27.6,12
2019-09-05,5.1,0,20.85,16,25,9
2019-09-06,1.8,0,20.8,17.8,25,7.2
2019-09-07,7.5,0,22.05,17.2,27,9.8
2019-09-08,8.9,0,21.9,19,27,8
2019-09-09,3.8,0,21,15.8,27.4,11.6
2019-09-10,2.4,0,20.55,17.2,24.2,7
2019-09-11,6.6,0,22.4,17,29.8,12.8
2019-09-12,5.5,0.2,20.95,15.8,28,12.2
2019-09-13,2.9,0,21.5,15.6,27.2,11.6
